Year,Month,Album Title,Artist Name,Genre,Date,Distribution,Rating,Music Count
2017,3,Full Album RED PLANET [Hidden Track],볼빨간사춘기,포크,2016.12.21,(주)엔에이치엔벅스,8.2,1
2017,3,도깨비 OST Part 4,크러쉬(CRUSH),드라마음악,2016.12.17,(주)지니뮤직,8.4,2
2017,3,2집 사춘기 하 (思春記 下),악동뮤지션,"발라드,  락,  포크",2017.01.03,(주)지니뮤직,9.2,8
2017,3,도깨비 OST Part 9,에일리,드라마음악,2017.01.07,(주)지니뮤직,8.6,2
2017,3,My Voice - The 1st Album,태연 (TAEYEON),발라드,2017.02.28,(주)아이리버,8.8,13
2017,3,2집 WINGS,방탄소년단,랩/힙합,2016.10.10,(주)아이리버,8.8,15
2017,3,2집 OO,Zion.T,알앤비/어반,2017.02.01,(주)지니뮤직,7.1,8
2017,3,비가와,소유(SOYOU),발라드,2017.02.14,로엔 엔터테인먼트,7.9,1
2017,3,마크툽 프로젝트 Vol. 3,마크툽(Maktub),"발라드,  알앤비/어반",2014.08.04,퍼플파인 엔터테인먼트,5.9,2
2017,3,1집 버스커 버스커,버스커 버스커,락,2012.03.29,(주)지니뮤직,9.3,11
2017,3,The 3rd Digital Single '그대라는 사치',한동근,발라드,2016.08.24,로엔엔터테인먼트,9.3,1
2017,3,CAN YOU FEEL IT?,하이라이트(Highlight),댄스,2017.03.20,로엔 엔터테인먼트,9.2,6
2017,3,Remember That,비투비,댄스,2016.03.28,로엔엔터테인먼트,9.2,7
2017,3,SQUARE TWO,BLACKPINK,댄스,2016.11.01,YG PLUS,7.5,3
2017,3,MEMORY,마마무(Mamamoo),댄스,2016.11.07,(주)지니뮤직,8.8,8
2017,3,FLIGHT LOG : ARRIVAL,GOT7 (갓세븐),댄스,2017.03.13,(주)아이리버,9.3,8
2017,3,MADE,BIGBANG,랩/힙합,2016.12.13,YG PLUS,8.6,11
2017,3,CAN YOU FEEL IT?,하이라이트(Highlight),댄스,2017.03.20,로엔 엔터테인먼트,9.2,6
2017,3,도깨비 OST Part 7,소유(SOYOU),드라마음악,2016.12.31,(주)지니뮤직,7.8,2
2017,3,Full Album RED PLANET,볼빨간사춘기,포크,2016.08.29,(주)엔에이치엔벅스,8.8,11
2017,3,도깨비 OST Part 5,에디킴,드라마음악,2016.12.24,(주)지니뮤직,7.6,2
2017,3,여자친구 The 4th Mini Album 'THE AWAKENING',여자친구(GFRIEND),댄스,2017.03.06,로엔 엔터테인먼트,8,6
2017,3,도깨비 OST Part 1,찬열,드라마음악,2016.12.03,(주)지니뮤직,7.4,2
2017,3,Feel'eM,비투비,댄스,2017.03.06,로엔엔터테인먼트,9.1,5
2017,3,Feel'eM,비투비,댄스,2017.03.06,로엔엔터테인먼트,9.1,5
2017,3,YOU NEVER WALK ALONE,방탄소년단,랩/힙합,2017.02.13,(주)아이리버,8.8,18
2017,3,Rookie - The 4th Mini Album,Red Velvet (레드벨벳),"댄스,  알앤비/어반",2017.02.01,(주)아이리버,7.7,6
2017,3,My Voice - The 1st Album,태연 (TAEYEON),발라드,2017.02.28,(주)아이리버,8.8,13
2017,3,TWICEcoaster : LANE 2,TWICE(트와이스),댄스,2017.02.20,(주)아이리버,7.6,13
2017,4,저 별,헤이즈(Heize),알앤비/어반,2016.12.05,(주)지니뮤직,7.6,1
2017,4,AOA 1st Album ANGEL'S KNOCK,AOA,댄스,2017.01.02,로엔엔터테인먼트,6.7,10
2017,4,4집 Viva La Vida Or Death And All His Friends,Coldplay,얼터너티브 락,2008.06.16,워너뮤직코리아,9.2,10
2017,4,The 1st Mini Album 'HI! PRISTIN',프리스틴(PRISTIN),댄스,2017.03.21,로엔 엔터테인먼트,6.7,6
2017,4,7집 I am A Dreamer,박효신,발라드,2016.10.03,로엔엔터테인먼트,9,12
2017,4,MADE,BIGBANG,랩/힙합,2016.12.13,YG PLUS,8.6,11
2017,4,Lovelyz 2nd Album [R U Ready?],러블리즈,댄스,2017.02.26,(주)지니뮤직,8.7,11
2017,4,130 mood : TRBL,DEAN,알앤비/어반,2016.03.24,Universal,9.4,7
2017,4,PRODUCE 101 - 나야 나 (PICK ME),PRODUCE 101,댄스,2017.03.09,(주)지니뮤직,6.1,1
2017,4,In The Lonely Hour,Sam Smith,팝,2014.05.27,유니버설뮤직,9.3,10
2017,4,Memories...Do Not Open,The Chainsmokers,댄스,2017.04.07,소니뮤직,8.3,12
2017,4,FLIGHT LOG : ARRIVAL,GOT7 (갓세븐),댄스,2017.03.13,(주)아이리버,9.3,8
2017,4,Remember That,비투비,댄스,2016.03.28,로엔엔터테인먼트,9.2,7
2017,4,바래다줄게 (Take You Home) - SM STATION,백현(BAEKHYUN),발라드,2017.04.14,(주)아이리버,9.2,2
2017,4,또 오해영 OST Part 5,정승환,드라마음악,2016.05.31,(주)지니뮤직,8.5,2
2017,4,스틸,어반 자카파(Urban Zakapa),발라드,2016.05.27,로엔 엔터테인먼트,8,5
2017,4,Collage (EP),The Chainsmokers,일렉트로니카,2016.11.05,소니뮤직,7.5,5
2017,4,Universe,유재환,댄스,2017.02.02,로엔 엔터테인먼트,9.6,3
2017,4,4집 Palette,아이유(IU),"발라드,  알앤비/어반",2017.04.21,로엔엔터테인먼트,8.4,10
2017,4,Full Album RED PLANET,볼빨간사춘기,포크,2016.08.29,(주)엔에이치엔벅스,8.8,11
2017,4,WINE,SURAN(수란),알앤비/어반,2017.04.27,로엔엔터테인먼트,7.6,2
2017,4,EMPTY,정키(JungKey),발라드,2017.03.08,로엔 엔터테인먼트,9.9,2
2017,4,1집 버스커 버스커,버스커 버스커,락,2012.03.29,(주)지니뮤직,9.3,11
2017,4,4집 EVERYTHING YOU WANTED,박재범,알앤비/어반,2016.10.20,(주)지니뮤직,8.9,19
2017,4,GIRL'S DAY EVERYDAY #5,걸스데이(Girl's Day),댄스,2017.03.27,로엔엔터테인먼트,7.6,7
2017,4,8집 pathos,M.C THE MAX,발라드,2016.01.28,(주)뮤직앤뉴,8.6,10
2017,4,도니의 히트제조기,"루돈프 용준코(정형돈, 용준형, 루나)",발라드,2017.01.12,로엔 엔터테인먼트,7.6,1
2017,4,Purpose,Justin Bieber,팝,2015.11.14,유니버설뮤직,8.8,18
2017,4,"유후 (You, Who?)",에릭남(Eric Nam),발라드,2017.03.09,(주)지니뮤직,7.7,2
2017,4,돌아오지마,헤이즈(Heize),랩/힙합,2016.04.14,(주)지니뮤직,7.9,2
2017,4,23,혁오(HYUKOH),락,2017.04.24,(주)지니뮤직,8.5,12
2017,4,13집 I'M,임창정,발라드,2016.09.06,(주)인터파크,9,14
2017,4,도깨비 OST Part 10,어반 자카파(Urban Zakapa),드라마음악,2017.01.08,(주)지니뮤직,7.6,2
2017,4,NEW MEN,비투비,댄스,2016.11.07,Universal,9.2,7
2017,4,11:11,태연 (TAEYEON),발라드,2016.11.01,(주)아이리버,8.1,2
2017,4,2집 WINGS,방탄소년단,랩/힙합,2016.10.10,(주)아이리버,8.8,15
2017,4,3.2,10cm,인디뮤직,2016.04.01,포크라노스,7.9,1
2017,4,24K Magic,Bruno Mars,팝,2016.11.18,워너뮤직코리아,9.1,9
2017,4,Would U - SM STATION,Red Velvet (레드벨벳),발라드,2017.03.31,(주)아이리버,8.2,2
2017,4,이 소설의 끝을 다시 써보려 해,한동근,발라드,2014.09.30,로엔 엔터테인먼트,8.8,1
2017,4,Russian Roulette - The 3rd Mini Album,Red Velvet (레드벨벳),댄스,2016.09.07,(주)아이리버,8.4,7
2017,4,도깨비 OST Part 6,샘김,드라마음악,2016.12.25,(주)지니뮤직,8.9,2
2017,4,PAGE TWO,TWICE(트와이스),댄스,2016.04.25,(주)아이리버,8.1,7
2017,4,Full Album RED PLANET,볼빨간사춘기,포크,2016.08.29,(주)엔에이치엔벅스,8.8,11
2017,4,도깨비 OST Part 8,정준일,드라마음악,2017.01.01,(주)지니뮤직,7.4,2
2017,4,4집 Palette,아이유(IU),"발라드,  알앤비/어반",2017.04.21,로엔엔터테인먼트,8.4,10
2017,4,고등래퍼 FINAL,Various Artists,랩/힙합,2017.04.01,(주)지니뮤직,6.2,8
2017,4,2집 OO,Zion.T,알앤비/어반,2017.02.01,(주)지니뮤직,7.1,8
2017,4,Eclipse,EXID,댄스,2017.04.10,소니뮤직,8.1,6
2017,4,Feel'eM,비투비,댄스,2017.03.06,로엔엔터테인먼트,9.1,5
2017,4,SQUARE TWO,BLACKPINK,댄스,2016.11.01,YG PLUS,7.5,3
2017,4,4집 Palette,아이유(IU),"발라드,  알앤비/어반",2017.04.21,로엔엔터테인먼트,8.4,10
2017,4,The 3rd Digital Single '그대라는 사치',한동근,발라드,2016.08.24,로엔엔터테인먼트,9.3,1
2017,4,BLUE MOON,효린,댄스,2017.04.14,로엔 엔터테인먼트,8,1
2017,4,YESTERDAY,블락비(Block B),댄스,2017.02.06,(주)지니뮤직,8.3,1
2017,4,도깨비 OST Part 7,소유(SOYOU),드라마음악,2016.12.31,(주)지니뮤직,7.8,2
2017,4,Memories...Do Not Open,The Chainsmokers,댄스,2017.04.07,소니뮤직,8.3,12
2017,4,CAN YOU FEEL IT?,하이라이트(Highlight),댄스,2017.03.20,로엔 엔터테인먼트,9.2,6
2017,4,여자친구 The 4th Mini Album 'THE AWAKENING',여자친구(GFRIEND),댄스,2017.03.06,로엔 엔터테인먼트,8,6
2017,4,도깨비 OST Part 1,찬열,드라마음악,2016.12.03,(주)지니뮤직,7.4,2
2017,4,봄 사랑 벚꽃 말고,하이포(HIGH4),발라드,2014.04.08,로엔 엔터테인먼트,8.2,2
2017,4,4집 Palette,아이유(IU),"발라드,  알앤비/어반",2017.04.21,로엔엔터테인먼트,8.4,10
2017,4,CAN YOU FEEL IT?,하이라이트(Highlight),댄스,2017.03.20,로엔 엔터테인먼트,9.2,6
2017,4,Rookie - The 4th Mini Album,Red Velvet (레드벨벳),"댄스,  알앤비/어반",2017.02.01,(주)아이리버,7.7,6
2017,4,판타스틱 듀오 2 Part 1,Various Artists,TV,2017.04.02,지니뮤직,9.8,2
2017,4,Feel'eM,비투비,댄스,2017.03.06,로엔엔터테인먼트,9.1,5
2017,4,도깨비 OST Part 4,크러쉬(CRUSH),드라마음악,2016.12.17,(주)지니뮤직,8.4,2
2017,4,My Voice - The 1st Album,태연 (TAEYEON),발라드,2017.02.28,(주)아이리버,8.8,13
2017,4,1집 버스커 버스커,버스커 버스커,락,2012.03.29,(주)지니뮤직,9.3,11
2017,4,Full Album RED PLANET [Hidden Track],볼빨간사춘기,포크,2016.12.21,(주)엔에이치엔벅스,8.2,1
2017,4,CAN YOU FEEL IT?,하이라이트(Highlight),댄스,2017.03.20,로엔 엔터테인먼트,9.2,6
2017,4,마크툽 프로젝트 Vol. 3,마크툽(Maktub),"발라드,  알앤비/어반",2014.08.04,퍼플파인 엔터테인먼트,5.9,2
2017,4,TWICEcoaster : LANE 2,TWICE(트와이스),댄스,2017.02.20,(주)아이리버,7.6,13
2017,4,CAN YOU FEEL IT?,하이라이트(Highlight),댄스,2017.03.20,로엔 엔터테인먼트,9.2,6
2017,4,밤편지,아이유(IU),발라드,2017.03.24,로엔 엔터테인먼트,8.6,1
2017,4,MEMORY,마마무(Mamamoo),댄스,2016.11.07,(주)지니뮤직,8.8,8
2017,4,우리집을 못 찾겠군요,매드 클라운(Mad Clown),"인디뮤직,  랩/힙합",2017.02.03,로엔 엔터테인먼트,7.7,1
2017,4,limbo,DEAN,알앤비/어반,2017.02.17,Universal,8.8,2
2017,4,FATE NUMBER FOR,WINNER,"발라드,  댄스",2017.04.04,(주)지니뮤직,9.2,2
2017,4,MADE,BIGBANG,랩/힙합,2016.12.13,YG PLUS,8.6,11
2017,4,4집 Palette,아이유(IU),"발라드,  알앤비/어반",2017.04.21,로엔엔터테인먼트,8.4,10
2017,4,23,혁오(HYUKOH),락,2017.04.24,(주)지니뮤직,8.5,12
2017,4,Full Album RED PLANET,볼빨간사춘기,포크,2016.08.29,(주)엔에이치엔벅스,8.8,11
2017,4,도깨비 OST Part 5,에디킴,드라마음악,2016.12.24,(주)지니뮤직,7.6,2
2017,4,÷ (Deluxe),Ed Sheeran,팝,2017.03.03,워너뮤직코리아,8.5,16
2017,4,TWICEcoaster : LANE 1,TWICE(트와이스),댄스,2016.10.24,(주)아이리버,7.7,7
2017,4,CAN YOU FEEL IT?,하이라이트(Highlight),댄스,2017.03.20,로엔 엔터테인먼트,9.2,6
2017,4,Full Album RED PLANET,볼빨간사춘기,포크,2016.08.29,(주)엔에이치엔벅스,8.8,11
2017,4,4집 Palette,아이유(IU),"발라드,  알앤비/어반",2017.04.21,로엔엔터테인먼트,8.4,10
2017,4,YOU NEVER WALK ALONE,방탄소년단,랩/힙합,2017.02.13,(주)아이리버,8.8,18
2017,4,4집 Palette,아이유(IU),"발라드,  알앤비/어반",2017.04.21,로엔엔터테인먼트,8.4,10
2017,4,공간,정은지,포크,2017.04.10,로엔 엔터테인먼트,8.1,5
2017,4,신현희와김루트,신현희와김루트,"포크,  인디뮤직",2015.02.26,Mirrorball Music,8.1,6
2017,4,She's a Baby,지코(ZICO),알앤비/어반,2017.04.13,(주)지니뮤직,6.7,1
2017,4,My Voice - The 1st Album Deluxe Edition,태연 (TAEYEON),발라드,2017.04.05,(주)아이리버,8.7,17
2017,4,2집 사춘기 하 (思春記 下),악동뮤지션,"발라드,  락,  포크",2017.01.03,(주)지니뮤직,9.2,8
2017,4,4집 Palette,아이유(IU),"발라드,  알앤비/어반",2017.04.21,로엔엔터테인먼트,8.4,10
2017,4,도깨비 OST Part 9,에일리,드라마음악,2017.01.07,(주)지니뮤직,8.6,2
2017,4,FATE NUMBER FOR,WINNER,"발라드,  댄스",2017.04.04,(주)지니뮤직,9.2,2
2017,4,사랑이 잘,아이유(IU),알앤비/어반,2017.04.07,로엔 엔터테인먼트,7.9,1
2017,5,군주 - 가면의 주인 OST Part 2,볼빨간사춘기,드라마음악,2017.05.17,다날 엔터테인먼트,7.1,2
2017,5,8집 PSY 8th 4X2=8,싸이 (PSY),"발라드,  댄스",2017.05.10,(주)지니뮤직,7.6,10
2017,5,CAN YOU FEEL IT?,하이라이트(Highlight),댄스,2017.03.20,로엔 엔터테인먼트,9.2,6
2017,5,도깨비 OST Part 8,정준일,드라마음악,2017.01.01,(주)지니뮤직,7.4,2
2017,5,스틸,어반 자카파(Urban Zakapa),발라드,2016.05.27,로엔 엔터테인먼트,8,5
2017,5,Fly away,권진아,알앤비/어반,2017.05.02,(주)지니뮤직,8.6,2
2017,5,My Voice - The 1st Album Deluxe Edition,태연 (TAEYEON),발라드,2017.04.05,(주)아이리버,8.7,17
2017,5,혼자,어반 자카파(Urban Zakapa),발라드,2017.05.19,로엔 엔터테인먼트,6.8,1
2017,5,Dejavu,비와이(BewhY),랩/힙합,2017.05.10,(주)루미넌트엔터테인먼트,6.9,1
2017,5,Purpose,Justin Bieber,팝,2015.11.14,유니버설뮤직,8.8,18
2017,5,7집 I am A Dreamer,박효신,발라드,2016.10.03,로엔엔터테인먼트,9,12
2017,5,Full Album RED PLANET,볼빨간사춘기,포크,2016.08.29,(주)엔에이치엔벅스,8.8,11
2017,5,Full Album RED PLANET,볼빨간사춘기,포크,2016.08.29,(주)엔에이치엔벅스,8.8,11
2017,5,도깨비 OST Part 7,소유(SOYOU),드라마음악,2016.12.31,(주)지니뮤직,7.8,2
2017,5,Happy Now,Zedd,클럽/댄스,2018.07.19,유니버설뮤직,9.3,4
2017,5,여자친구 The 4th Mini Album 'THE AWAKENING',여자친구(GFRIEND),댄스,2017.03.06,로엔 엔터테인먼트,8,6
2017,5,Collage (EP),The Chainsmokers,일렉트로니카,2016.11.05,소니뮤직,7.5,5
2017,5,The 3rd Digital Single '그대라는 사치',한동근,발라드,2016.08.24,로엔엔터테인먼트,9.3,1
2017,5,돈 벌 시간 2,창모(CHANGMO),랩/힙합,2016.07.21,(주)루미넌트엔터테인먼트,7.4,6
2017,5,한동근 1st Album 'Your Diary',한동근,발라드,2017.05.05,로엔엔터테인먼트,8.3,10
2017,5,공간,정은지,포크,2017.04.10,로엔 엔터테인먼트,8.1,5
2017,5,WONDER IF,용준형,알앤비/어반,2017.05.02,로엔 엔터테인먼트,8.6,2
2017,5,Eclipse,EXID,댄스,2017.04.10,소니뮤직,8.1,6
2017,5,Feel'eM,비투비,댄스,2017.03.06,로엔엔터테인먼트,9.1,5
2017,5,MADE,BIGBANG,랩/힙합,2016.12.13,YG PLUS,8.6,11
2017,5,4집 Palette,아이유(IU),"발라드,  알앤비/어반",2017.04.21,로엔엔터테인먼트,8.4,10
2017,5,Memories...Do Not Open,The Chainsmokers,댄스,2017.04.07,소니뮤직,8.3,12
2017,5,돈 벌 시간 2,창모(CHANGMO),랩/힙합,2016.07.21,(주)루미넌트엔터테인먼트,7.4,6
2017,5,Russian Roulette - The 3rd Mini Album,Red Velvet (레드벨벳),댄스,2016.09.07,(주)아이리버,8.4,7
2017,5,23,혁오(HYUKOH),락,2017.04.24,(주)지니뮤직,8.5,12
2017,5,CAN YOU FEEL IT?,하이라이트(Highlight),댄스,2017.03.20,로엔 엔터테인먼트,9.2,6
2017,5,판타스틱 듀오 2 Part 1,Various Artists,TV,2017.04.02,지니뮤직,9.8,2
2017,5,1집 버스커 버스커,버스커 버스커,락,2012.03.29,(주)지니뮤직,9.3,11
2017,5,이 소설의 끝을 다시 써보려 해,한동근,발라드,2014.09.30,로엔 엔터테인먼트,8.8,1
2017,5,2집 WINGS,방탄소년단,랩/힙합,2016.10.10,(주)아이리버,8.8,15
2017,5,limbo,DEAN,알앤비/어반,2017.02.17,Universal,8.8,2
2017,5,우리집을 못 찾겠군요,매드 클라운(Mad Clown),"인디뮤직,  랩/힙합",2017.02.03,로엔 엔터테인먼트,7.7,1
2017,5,도깨비 OST Part 5,에디킴,드라마음악,2016.12.24,(주)지니뮤직,7.6,2
2017,5,4집 Palette,아이유(IU),"발라드,  알앤비/어반",2017.04.21,로엔엔터테인먼트,8.4,10
2017,5,YESTERDAY,블락비(Block B),댄스,2017.02.06,(주)지니뮤직,8.3,1
2017,5,8집 PSY 8th 4X2=8,싸이 (PSY),"발라드,  댄스",2017.05.10,(주)지니뮤직,7.6,10
2017,5,MEMORY,마마무(Mamamoo),댄스,2016.11.07,(주)지니뮤직,8.8,8
2017,5,PAGE TWO,TWICE(트와이스),댄스,2016.04.25,(주)아이리버,8.1,7
2017,5,또 오해영 OST Part 5,정승환,드라마음악,2016.05.31,(주)지니뮤직,8.5,2
2017,5,Full Album RED PLANET,볼빨간사춘기,포크,2016.08.29,(주)엔에이치엔벅스,8.8,11
2017,5,도깨비 OST Part 1,찬열,드라마음악,2016.12.03,(주)지니뮤직,7.4,2
2017,5,My Voice - The 1st Album,태연 (TAEYEON),발라드,2017.02.28,(주)아이리버,8.8,13
2017,5,4집 EVERYTHING YOU WANTED,박재범,알앤비/어반,2016.10.20,(주)지니뮤직,8.9,19
2017,5,CAN YOU FEEL IT?,하이라이트(Highlight),댄스,2017.03.20,로엔 엔터테인먼트,9.2,6
2017,5,SQUARE TWO,BLACKPINK,댄스,2016.11.01,YG PLUS,7.5,3
2017,5,4집 Palette,아이유(IU),"발라드,  알앤비/어반",2017.04.21,로엔엔터테인먼트,8.4,10
2017,5,Rookie - The 4th Mini Album,Red Velvet (레드벨벳),"댄스,  알앤비/어반",2017.02.01,(주)아이리버,7.7,6
2017,5,Memories...Do Not Open,The Chainsmokers,댄스,2017.04.07,소니뮤직,8.3,12
2017,5,도깨비 OST Part 4,크러쉬(CRUSH),드라마음악,2016.12.17,(주)지니뮤직,8.4,2
2017,5,She's a Baby,지코(ZICO),알앤비/어반,2017.04.13,(주)지니뮤직,6.7,1
2017,5,"Lovelyz 2nd Album Repackage [지금, 우리]",러블리즈,댄스,2017.05.02,(주)지니뮤직,8.8,13
2017,5,8집 PSY 8th 4X2=8,싸이 (PSY),"발라드,  댄스",2017.05.10,(주)지니뮤직,7.6,10
2017,5,PRODUCE 101 - 나야 나 (PICK ME),PRODUCE 101,댄스,2017.03.09,(주)지니뮤직,6.1,1
2017,5,Full Album RED PLANET [Hidden Track],볼빨간사춘기,포크,2016.12.21,(주)엔에이치엔벅스,8.2,1
2017,5,2집 사춘기 하 (思春記 下),악동뮤지션,"발라드,  락,  포크",2017.01.03,(주)지니뮤직,9.2,8
2017,5,÷ (Deluxe),Ed Sheeran,팝,2017.03.03,워너뮤직코리아,8.5,16
2017,5,4집 Palette,아이유(IU),"발라드,  알앤비/어반",2017.04.21,로엔엔터테인먼트,8.4,10
2017,5,THE 20TH ANNIVERSARY,젝스키스,발라드,2017.04.28,(주)지니뮤직,8.1,11
2017,5,4집 Palette,아이유(IU),"발라드,  알앤비/어반",2017.04.21,로엔엔터테인먼트,8.4,10
2017,5,THE 20TH ANNIVERSARY,젝스키스,발라드,2017.04.28,(주)지니뮤직,8.1,11
2017,5,밤편지,아이유(IU),발라드,2017.03.24,로엔 엔터테인먼트,8.6,1
2017,5,애타는 로맨스 OST Part 3,은지원,드라마음악,2017.04.25,로엔 엔터테인먼트,9,2
2017,5,세 단어,젝스키스,발라드,2016.10.07,YG PLUS,9,1
2017,5,THE 20TH ANNIVERSARY,젝스키스,발라드,2017.04.28,(주)지니뮤직,8.1,11
2017,5,사랑이 잘,아이유(IU),알앤비/어반,2017.04.07,로엔 엔터테인먼트,7.9,1
2017,5,SIGNAL,TWICE(트와이스),댄스,2017.05.15,(주)아이리버,6,6
2017,5,FATE NUMBER FOR,WINNER,"발라드,  댄스",2017.04.04,(주)지니뮤직,9.2,2
2017,5,8집 PSY 8th 4X2=8,싸이 (PSY),"발라드,  댄스",2017.05.10,(주)지니뮤직,7.6,10
2017,5,8집 PSY 8th 4X2=8,싸이 (PSY),"발라드,  댄스",2017.05.10,(주)지니뮤직,7.6,10
2017,5,4집 Palette,아이유(IU),"발라드,  알앤비/어반",2017.04.21,로엔엔터테인먼트,8.4,10
2017,5,24K Magic,Bruno Mars,팝,2016.11.18,워너뮤직코리아,9.1,9
2017,5,4집 Palette,아이유(IU),"발라드,  알앤비/어반",2017.04.21,로엔엔터테인먼트,8.4,10
2017,5,8집 PSY 8th 4X2=8,싸이 (PSY),"발라드,  댄스",2017.05.10,(주)지니뮤직,7.6,10
2017,5,8집 PSY 8th 4X2=8,싸이 (PSY),"발라드,  댄스",2017.05.10,(주)지니뮤직,7.6,10
2017,5,Full Album RED PLANET,볼빨간사춘기,포크,2016.08.29,(주)엔에이치엔벅스,8.8,11
2017,5,TWICEcoaster : LANE 1,TWICE(트와이스),댄스,2016.10.24,(주)아이리버,7.7,7
2017,5,YOU NEVER WALK ALONE,방탄소년단,랩/힙합,2017.02.13,(주)아이리버,8.8,18
2017,5,4집 Palette,아이유(IU),"발라드,  알앤비/어반",2017.04.21,로엔엔터테인먼트,8.4,10
2017,5,桃源境 (도원경),빅스 (VIXX),댄스,2017.05.15,(주)지니뮤직,9.2,6
2017,5,마크툽 프로젝트 Vol. 3,마크툽(Maktub),"발라드,  알앤비/어반",2014.08.04,퍼플파인 엔터테인먼트,5.9,2
2017,5,BLUE MOON,효린,댄스,2017.04.14,로엔 엔터테인먼트,8,1
2017,5,신현희와김루트,신현희와김루트,"포크,  인디뮤직",2015.02.26,Mirrorball Music,8.1,6
2017,5,CAN YOU FEEL IT?,하이라이트(Highlight),댄스,2017.03.20,로엔 엔터테인먼트,9.2,6
2017,5,도깨비 OST Part 9,에일리,드라마음악,2017.01.07,(주)지니뮤직,8.6,2
2017,5,TWICEcoaster : LANE 2,TWICE(트와이스),댄스,2017.02.20,(주)아이리버,7.6,13
2017,5,THE 20TH ANNIVERSARY,젝스키스,발라드,2017.04.28,(주)지니뮤직,8.1,11
2017,5,THE 20TH ANNIVERSARY,젝스키스,발라드,2017.04.28,(주)지니뮤직,8.1,11
2017,5,23,혁오(HYUKOH),락,2017.04.24,(주)지니뮤직,8.5,12
2017,5,THE 20TH ANNIVERSARY,젝스키스,발라드,2017.04.28,(주)지니뮤직,8.1,11
2017,5,THE 20TH ANNIVERSARY,젝스키스,발라드,2017.04.28,(주)지니뮤직,8.1,11
2017,5,언니들의 슬램덩크 시즌 2,언니쓰,댄스,2017.05.12,로엔 엔터테인먼트,8.1,2
2017,5,THE 20TH ANNIVERSARY,젝스키스,발라드,2017.04.28,(주)지니뮤직,8.1,11
2017,5,WINE,SURAN(수란),알앤비/어반,2017.04.27,로엔엔터테인먼트,7.6,2
2017,5,THE 20TH ANNIVERSARY,젝스키스,발라드,2017.04.28,(주)지니뮤직,8.1,11
