노선명,항공사,출발지,출발국,도착지,도착국,검수,2016.6,2018.5,상태,비고,운항 횟수,운항_2016,운항_2017,운항_2018,운항_2016.12,운항_2017.1,운항_2017.2,운항_2017.12,운항_2018.1,운항_2018.2,운항_2016겨울,운항_2017겨울,운항_겨울 총합,운항_2017.3,운항_2017.4,운항_2017.5,운항_2018.3,운항_2018.4,운항_2018.5,운항_2017봄,운항_2018봄,운항_봄 총합,운항_2016.6,운항_2016.7,운항_2016.8,운항_2017.6,운항_2017.7,운항_2017.8,운항_2016여름,운항_2017여름,운항_여름 총합,운항_2016.9,운항_2016.10,운항_2016.11,운항_2017.9,운항_2017.10,운항_2017.11,운항_2016가을,운항_2017가을,운항_가을 총합,운송량,운송량_2016,운송량_2017,운송량_2018,운송량_2016.12,운송량_2017.1,운송량_2017.2,운송량_2017.12,운송량_2018.1,운송량_2018.2,운송량_2016겨울,운송량_2017겨울,운송량_겨울 총합,운송량_2017.3,운송량_2017.4,운송량_2017.5,운송량_2018.3,운송량_2018.4,운송량_2018.5,운송량_2017봄,운송량_2018봄,운송량_봄총합,운송량_2016.6,운송량_2016.7,운송량_2016.8,운송량_2017.6,운송량_2017.7,운송량_2017.8,운송량_2016여름,운송량_2017여름,운송량_여름 총합,운송량_2016.9,운송량_2016.10,운송량_2016.11,운송량_2017.9,운송량_2017.10,운송량_2017.11,운송량_2016가을,운송량_2017가을,운송량_가을 총합
DV808-1,SCAT,DMB,KAZ,LBD,TJK,O,O,O,완료,2016.11.05. 이후 폐선,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,9,0,9,8,6,1,0,0,0,15,0,15,3456,3456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,432,864,0,0,0,1296,0,1296,1152,864,144,0,0,0,2160,0,2160
DV808-2,SCAT,JED,KSA,ALA,KAZ,O,O,O,완료,2017.08.25. 2017.09.08. 2017.09.09.,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,2,0,0,0,2,2,870,0,870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290,0,290,290,0,0,0,580,0,0,0,580,580
DV811,SCAT,SCO,KAZ,IST,TUR,O,O,O,완료,,182,54,85,43,10,8,7,1,7,9,25,17,42,14,8,6,9,11,7,28,27,55,17,5,8,0,8,8,30,16,46,3,7,4,10,5,10,14,25,39,23420,5926,11302,6192,1440,496,882,144,1008,1296,2818,2448,5266,1964,1100,812,1296,1584,1008,3876,3888,7764,1940,216,644,0,1152,1152,2800,2304,5104,180,956,550,1440,720,1440,1686,3600,5286
DV813-1,SCAT,CIT,KAZ,LBD,TJK,O,O,O,완료,2016.11.05. 이후 폐선,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,7,0,7,4,3,1,0,0,0,8,0,8,2066,2066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,432,576,0,0,0,1008,0,1008,576,432,50,0,0,0,1058,0,1058
DV813-2,SCAT,GUW,KAZ,MRV,RUS,O,O,O,완료,2017.09.06. 이후 폐선,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,1,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,50,50,0,0,0,50,0,0,0,50,50
DV815,SCAT,DMB,KAZ,DME,RUS,O,O,O,완료,2016.11.05. 이후 폐선,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,4,3,1,0,0,0,8,0,8,1584,1584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,432,0,0,0,432,0,432,576,432,144,0,0,0,1152,0,1152
DV817,SCAT,SCO,KAZ,SHJ,UAE,O,O,O,완료,2018.01.11. 이후 폐선,7,0,5,2,0,0,0,3,2,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,632,0,344,288,0,0,0,244,288,0,0,532,532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,100
DV819,SCAT,SCO,KAZ,AER,RUS,O,O,O,완료,2017.10.21. 이후 폐선,68,32,36,0,1,2,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,6,6,5,10,9,3,17,22,39,8,6,0,10,2,0,14,12,26,6902,3374,3528,0,50,100,0,0,0,0,150,0,150,0,0,0,0,0,0,0,0,0,838,864,642,1440,1270,118,2344,2828,5172,680,300,0,500,100,0,980,600,1580
DV821,SCAT,SCO,KAZ,BUS,GEO,O,O,O,완료,2017.09.29. 이후 폐선,58,31,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,8,7,10,6,23,23,46,8,0,0,4,0,0,8,4,12,6384,3218,3166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,616,1110,748,982,1262,534,2474,2778,5252,744,0,0,388,0,0,744,388,1132
DV827,SCAT,TSE,KAZ,KZN,RUS,O,O,O,완료,2017.06.10. 이후 기록 없음,23,16,7,0,4,4,2,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,5,5,2,0,0,0,12,0,12,2522,1744,778,0,550,424,236,0,0,0,1210,0,1210,0,0,0,0,0,0,0,0,0,0,0,0,118,0,0,0,118,118,516,542,136,0,0,0,1194,0,1194
DV829,SCAT,SCO,KAZ,KRR,RUS,O,O,O,완료,,163,48,95,20,0,0,5,11,5,5,5,21,26,9,5,6,3,4,3,20,10,30,13,9,2,16,12,7,24,35,59,10,13,1,9,8,7,24,24,48,15960,6500,8460,1000,0,0,250,738,250,250,250,1238,1488,450,250,462,150,200,150,1162,500,1662,1694,1296,288,2074,1576,856,3278,4506,7784,1336,1742,144,914,540,350,3222,1804,5026
DV831,SCAT,SCO,KAZ,MRV,RUS,O,O,O,완료,,146,57,82,7,0,2,5,5,2,1,7,8,15,10,11,11,0,2,2,32,4,36,9,14,12,8,6,5,35,19,54,12,10,0,5,8,6,22,19,41,13628,6046,7232,350,0,288,250,250,100,50,538,400,938,604,930,1428,0,100,100,2962,200,3162,1040,1456,1450,822,712,416,3946,1950,5896,1320,780,0,442,822,268,2100,1532,3632
DV833,SCAT,TSE,KAZ,MRV,RUS,O,O,O,완료,,57,0,36,21,0,0,0,3,2,1,0,6,6,0,0,0,4,8,6,0,18,18,0,0,0,7,8,6,0,21,21,0,0,0,4,4,4,0,12,12,6130,0,3974,2156,0,0,0,432,288,50,0,770,770,0,0,0,362,644,812,0,1818,1818,0,0,0,504,744,838,0,2086,2086,0,0,0,450,430,576,0,1456,1456
DV835,SCAT,SCO,KAZ,ASF,RUS,O,O,O,완료,2018.01.12. 이후 기록 없음,20,15,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2,0,6,5,3,0,0,11,3,14,4,0,0,0,0,0,4,0,4,1798,1548,250,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,100,0,686,390,150,0,0,1076,150,1226,472,0,0,0,0,0,472,0,472
DV837,SCAT,SCO,KAZ,MCX,RUS,O,O,O,완료,2018.01.15 이후 기록 없음,21,12,8,1,0,0,0,1,1,0,0,2,2,0,1,1,0,0,0,2,0,2,1,4,4,1,1,0,9,2,11,3,0,0,1,0,2,3,3,6,1392,942,400,50,0,0,0,50,50,0,0,100,100,0,50,50,0,0,0,100,0,100,118,398,272,50,50,0,788,100,888,154,0,0,50,0,100,154,150,304
DV839,SCAT,SCO,KAZ,KUT,GEO,O,O,O,완료,2017.10.12. 이후 폐선,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,5,5,0,0,0,3,2,0,0,5,5,500,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,200,0,250,250,0,0,0,150,100,0,0,250,250
DV841,SCAT,SCO,KAZ,TBS,GEO,O,O,O,완료,,191,83,92,16,10,10,7,6,7,1,27,14,41,10,9,7,2,3,3,26,8,34,13,14,13,4,6,5,40,15,55,11,13,9,12,15,1,33,28,61,18176,9122,7878,1176,1184,906,458,488,350,50,2548,888,3436,670,1092,982,194,244,338,2744,776,3520,1590,1456,1594,388,556,412,4640,1356,5996,1150,1260,888,600,1182,144,3298,1926,5224
DV843,SCAT,TSE,KAZ,EVN,ARM,O,O,O,완료,,38,0,9,29,0,0,0,4,2,6,0,12,12,0,0,0,4,7,10,0,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,5,3678,0,1076,2602,0,0,0,482,194,300,0,976,976,0,0,0,294,604,1210,0,2108,2108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,594,0,594,594
DV845,SCAT,SCO,KAZ,EVN,ARM,O,O,O,완료,2017.12.26. 이후 폐선,79,44,35,0,6,7,4,4,0,0,17,4,21,6,2,2,0,0,0,10,0,10,0,8,13,1,2,1,21,4,25,7,6,4,1,2,3,17,6,23,3954,2168,1786,0,268,418,200,200,0,0,886,200,1086,268,100,100,0,0,0,468,0,468,0,400,650,50,100,50,1050,200,1250,350,300,200,50,100,150,850,300,1150
DV847,SCAT,GUW,KAZ,GYD,AZE,O,O,O,완료,2018.01.28. 이후 폐선,56,7,45,4,0,1,3,2,4,0,4,6,10,2,9,5,0,0,0,16,0,16,1,5,1,3,1,4,7,8,15,0,0,0,4,7,4,0,15,15,2868,350,2318,200,0,50,150,100,200,0,200,300,500,100,450,250,0,0,0,800,0,800,50,250,50,150,50,200,350,400,750,0,0,0,200,418,200,0,818,818
DV849,SCAT,SCO,KAZ,GYD,AZE,O,O,O,완료,,133,29,27,77,1,1,0,16,11,19,2,46,48,2,0,0,0,17,30,2,47,49,4,14,6,3,1,1,24,5,29,3,0,1,1,1,1,4,3,7,14624,1418,2896,10310,50,50,0,2278,1458,2610,100,6346,6446,100,0,0,0,2070,4172,100,6242,6342,200,668,300,150,50,50,1168,250,1418,150,0,50,50,118,50,200,218,418
EL991,Ellinair,TSE,KAZ,SKG,GRE,O,O,O,완료,2017.09.01. 이후 폐선,21,12,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,3,2,3,8,8,16,4,0,0,1,0,0,4,1,5,3024,1728,1296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288,432,432,432,288,432,1152,1152,2304,576,0,0,144,0,0,576,144,720
EL995,Ellinair,ALA,KAZ,SKG,GRE,O,O,O,완료,2017.09.19. 이후 폐선,22,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,9,9,18,2,0,0,2,0,0,2,2,4,3168,1584,1584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,432,432,432,432,432,432,1296,1296,2592,288,0,0,288,0,0,288,288,576
EP6538,Iran Aseman Airlines,DYU,TJK,MHD,IRI,O,O,O,완료,,18,9,2,7,0,0,0,0,2,0,0,2,2,0,0,0,1,4,0,0,5,5,4,2,1,0,1,0,7,1,8,0,2,0,0,0,1,2,1,3,2882,1478,360,1044,0,0,0,0,324,0,0,324,324,0,0,0,144,576,0,0,720,720,720,360,180,0,180,0,1260,180,1440,0,218,0,0,0,180,218,180,398
EY295,Etihad Airways,TSE,KAZ,AUH,UAE,O,O,O,완료,,209,62,104,43,9,8,8,9,9,8,25,26,51,9,9,9,9,8,9,27,26,53,9,9,9,8,9,9,27,26,53,8,9,9,9,8,9,26,26,52,27090,7262,13904,5924,1224,1088,998,1224,1224,1088,3310,3536,6846,1164,1194,1224,1300,1088,1224,3582,3612,7194,1014,1014,984,1088,1194,1224,3012,3506,6518,848,954,1224,1194,1088,1224,3026,3506,6532
EY297,Etihad Airways,ALA,KAZ,AUH,UAE,O,O,O,완료,2016.10.27. 이후 폐선,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,13,0,0,0,39,0,39,13,12,0,0,0,0,25,0,25,7174,7174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1438,1408,1528,0,0,0,4374,0,4374,1438,1362,0,0,0,0,2800,0,2800
FZ702,flydubai,ALA,KAZ,DXB,UAE,O,O,O,완료,2016.10.30. 이후 폐선,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,0,0,0,27,0,27,8,9,0,0,0,0,17,0,17,7656,7656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1566,1566,1566,0,0,0,4698,0,4698,1392,1566,0,0,0,0,2958,0,2958
FZ706,flydubai,TSE,KAZ,DXB,UAE,O,O,O,완료,,322,76,160,86,14,13,12,18,18,16,39,52,91,13,13,13,18,17,17,39,52,91,8,9,9,12,13,13,26,38,64,10,13,13,10,14,16,36,40,76,56028,13224,27840,14964,2436,2262,2088,3132,3132,2784,6786,9048,15834,2262,2262,2262,3132,2958,2958,6786,9048,15834,1392,1566,1566,2088,2262,2262,4524,6612,11136,1740,2262,2262,1740,2436,2784,6264,6960,13224
FZ732,flydubai,ASB,TKM,DXB,UAE,O,O,O,완료,,517,185,234,98,22,19,16,26,27,20,57,73,130,18,17,17,17,17,17,52,51,103,30,30,29,17,17,18,89,52,141,26,26,22,26,19,24,74,69,143,89995,32205,40731,17059,3828,3306,2784,4524,4713,3480,9918,12717,22635,3132,2958,2958,2958,2958,2950,9048,8866,17914,5220,5220,5061,2958,2958,3132,15501,9048,24549,4524,4524,3828,4524,3306,4191,12876,12021,24897
FZ736,flydubai,ALA,KAZ,DXB,UAE,O,O,O,완료,,418,35,233,150,16,18,15,30,31,27,49,88,137,17,18,18,31,30,31,53,92,145,0,0,0,16,18,18,0,52,52,0,1,18,17,18,30,19,65,84,72732,6090,40542,26100,2784,3132,2610,5220,5394,4698,8526,15312,23838,2958,3132,3132,5394,5220,5394,9222,16008,25230,0,0,0,2784,3132,3132,0,9048,9048,0,174,3132,2958,3132,5220,3306,11310,14616
FZ760,flydubai,FRU,KGZ,DXB,UAE,O,O,O,완료,,497,130,260,107,20,21,19,21,22,19,60,62,122,21,17,18,22,21,23,56,66,122,17,18,17,20,31,31,52,82,134,17,21,20,26,18,17,58,61,119,86508,22620,45255,18633,3480,3669,3306,3654,3843,3306,10455,10803,21258,3654,2958,3132,3828,3654,4002,9744,11484,21228,2958,3132,2958,3480,5394,5394,9048,14268,23316,2958,3654,3480,4524,3132,2958,10092,10614,20706
FZ778,flydubai,DYU,TJK,DXB,UAE,O,O,O,완료,,285,92,130,63,13,13,8,13,13,12,34,38,72,9,9,9,13,12,13,27,38,65,13,13,14,9,13,13,40,35,75,12,14,13,13,8,13,39,34,73,49590,16008,22620,10962,2262,2262,1392,2262,2262,2088,5916,6612,12528,1566,1566,1566,2262,2088,2262,4698,6612,11310,2262,2262,2436,1566,2262,2262,6960,6090,13050,2088,2436,2262,2262,1392,2262,6786,5916,12702
FZ8702,flydubai,ALA,KAZ,DXB,UAE,O,O,O,완료,,4,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,756,0,756,0,0,0,0,0,0,0,0,0,0,756,0,0,0,0,0,756,0,756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FZ8706,flydubai,TSE,KAZ,DXB,UAE,O,O,O,완료,2017.03.19. 2017.03.20. 2017.03.27. 운항,3,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,522,0,522,0,0,0,0,0,0,0,0,0,0,522,0,0,0,0,0,522,0,522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FZ8742,flydubai,ASB,TKM,DXB,UAE,O,O,O,완료,2017.09.14.~2017.09.29.,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,4,696,0,696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,696,0,0,0,696,696
FZ8748,flydubai,ALA,KAZ,DXB,UAE,O,O,O,완료,,12,0,0,12,0,0,0,0,12,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2178,0,0,2178,0,0,0,0,2178,0,0,2178,2178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FZ8772,flydubai,FRU,KGZ,DXB,UAE,O,O,O,완료,2016.10.16~2017.01.13 한시운영,7,7,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1218,1218,0,0,174,0,0,0,0,0,174,0,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,0,0,0,0,174,0,174
FZ8870,flydubai,ALA,KAZ,DXB,UAE,O,O,O,완료,,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1407,0,0,1407,0,0,0,0,0,0,0,0,0,0,0,0,1407,0,0,0,1407,1407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FZ8944,flydubai,TSE,KAZ,DXB,UAE,O,O,O,완료,2018.03.17. 2018.03.18. 2018.03.24. 2018.03.25. 운항,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,696,0,0,696,0,0,0,0,0,0,0,0,0,0,0,0,696,0,0,0,696,696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FZ8990,flydubai,TSE,KAZ,DXB,UAE,O,O,O,완료,2018.03.17~26 운항,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1248,0,0,1248,0,0,0,0,0,0,0,0,0,0,0,0,1248,0,0,0,1248,1248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G9250,Air Arabia,ALA,KAZ,SHJ,UAE,O,O,O,완료,,329,118,179,32,17,18,16,11,9,4,51,24,75,18,16,14,7,9,3,48,19,67,16,16,17,13,13,18,49,44,93,18,17,17,13,17,12,52,42,94,55140,19770,30018,5352,2844,3024,2688,1848,1500,672,8556,4020,12576,3024,2688,2352,1170,1512,498,8064,3180,11244,2682,2676,2844,2166,2172,3024,8202,7362,15564,3018,2856,2850,2184,2832,2016,8724,7032,15756
G9252,Air Arabia,TSE,KAZ,SHJ,UAE,O,O,O,완료,2018.05.12. 이후 기록 없음,155,68,39,48,11,9,0,11,12,8,20,31,51,0,0,0,13,11,4,0,28,28,9,9,8,0,0,0,26,0,26,9,9,13,0,7,12,31,19,50,25998,11412,6534,8052,1848,1506,0,1848,2016,1338,3354,5202,8556,0,0,0,2178,1848,672,0,4698,4698,1506,1512,1344,0,0,0,4362,0,4362,1506,1512,2184,0,1170,2010,5202,3180,8382
G9254,Air Arabia,ALA,KAZ,SHJ,UAE,O,O,O,완료,,107,6,35,66,2,5,0,11,15,10,7,36,43,1,0,0,16,11,14,1,41,42,0,0,0,0,0,0,0,0,0,0,1,3,0,6,12,4,18,22,17946,1008,5874,11064,336,840,0,1848,2520,1680,1176,6048,7224,168,0,0,2676,1842,2346,168,6864,7032,0,0,0,0,0,0,0,0,0,0,168,504,0,1002,2016,672,3018,3690
GH967,Globus,TAS,UZB,OSS,KGZ,O,O,O,완료,2017.02.16 하루 운항,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,0,176,0,0,0,176,0,0,0,176,0,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GH968-1,Globus,FRU,KGZ,DME,RUS,O,O,O,완료,오쉬 동시 운영,3,3,0,0,3,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,528,528,0,0,528,0,0,0,0,0,528,0,528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GH968-2,Globus,OSS,KGZ,DME,RUS,O,O,O,완료,"비슈케크 동시 운영, 2017.04.19 이후 폐선",5,1,4,0,1,0,2,0,0,0,3,0,3,1,1,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,880,176,704,0,176,0,352,0,0,0,528,0,528,176,176,0,0,0,0,352,0,352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GH987,Globus,TAS,UZB,OSS,KGZ,O,O,O,완료,2017.01.18. 2017.02.12. 운항,2,0,2,0,0,1,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,352,0,352,0,0,176,176,0,0,0,352,0,352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU7934,Hainan Airlines,ALA,KAZ,PEK,CHN,O,O,O,완료,,206,60,103,43,9,8,8,9,9,8,25,26,51,9,8,9,9,8,9,26,26,52,8,9,9,8,9,9,26,26,52,7,9,9,9,8,9,25,26,51,33784,9840,16892,7052,1476,1312,1312,1476,1476,1312,4100,4264,8364,1476,1312,1476,1476,1312,1476,4264,4264,8528,1312,1476,1476,1312,1476,1476,4264,4264,8528,1148,1476,1476,1476,1312,1476,4100,4264,8364
HY101,Uzbekistan Airways,TAS,UZB,JFK,USA,O,O,O,완료,리가 경유,166,52,83,31,4,4,4,5,4,4,12,13,25,5,9,8,4,9,10,22,23,45,9,9,8,9,9,9,26,27,53,9,9,4,8,9,4,22,21,43,41135,13031,20478,7626,1005,1022,988,1230,984,984,3015,3198,6213,1235,2223,1972,984,2214,2460,5430,5658,11088,2223,2257,2044,2214,2214,2214,6524,6642,13166,2291,2223,988,1968,2214,984,5502,5166,10668
HY103,Uzbekistan Airways,TAS,UZB,RIX,LAT,O,O,O,완료,,54,10,23,21,5,4,4,5,4,4,13,13,26,5,1,0,5,4,4,6,13,19,0,0,0,0,0,0,0,0,0,0,1,4,0,0,4,5,4,9,12309,2219,5382,4708,1178,985,1005,1177,948,988,3168,3113,6281,1136,150,0,1121,817,834,1286,2772,4058,0,0,0,0,0,0,0,0,0,0,150,891,0,0,929,1041,929,1970
HY201,Uzbekistan Airways,TAS,UZB,LHR,GBR,O,O,O,완료,,198,57,99,42,9,9,8,8,9,8,26,25,51,9,8,9,9,8,8,26,25,51,5,9,9,6,8,9,23,23,46,9,8,8,9,9,7,25,25,50,41644,12304,20719,8621,1928,1915,1745,1708,1915,1577,5588,5200,10788,1784,1810,1692,1898,1634,1597,5286,5129,10415,932,2023,2194,1311,1856,1835,5149,5002,10151,1743,1736,1748,1841,1841,1381,5227,5063,10290
HY231,Uzbekistan Airways,TAS,UZB,FRA,GER,O,O,O,완료,,250,73,125,52,7,8,8,8,8,8,23,24,47,9,13,13,10,13,13,35,36,71,10,8,13,9,9,13,31,31,62,13,14,8,13,13,9,35,35,70,60724,17865,30420,12439,1666,1975,1976,1855,1748,1799,5617,5402,11019,2223,3164,3211,2470,3211,3211,8598,8892,17490,2470,1976,3188,2223,2223,3039,7634,7485,15119,3245,3458,1862,3211,3211,2109,8565,8531,17096
HY251,Uzbekistan Airways,TAS,UZB,CDG,FRA,O,O,O,완료,,164,52,82,30,4,5,4,4,5,3,13,12,25,4,8,9,5,8,9,21,22,43,8,9,9,9,8,9,26,26,52,9,8,5,9,9,4,22,22,44,36320,11410,18059,6851,731,984,600,931,950,570,2315,2451,4766,861,1748,2166,1138,1919,2274,4775,5331,10106,1856,2017,2057,1995,1862,1932,5930,5789,11719,2183,1816,750,2171,1987,822,4749,4980,9729
HY255,Uzbekistan Airways,TAS,UZB,MXP,ITA,O,O,O,완료,,92,25,46,21,4,3,4,4,4,4,11,12,23,4,4,4,5,4,4,12,13,25,3,0,4,2,4,4,7,10,17,5,4,5,5,4,4,14,13,27,19444,5191,9716,4537,811,621,736,754,874,760,2168,2388,4556,868,965,1005,950,948,1005,2838,2903,5741,718,0,885,437,816,908,1603,2161,3764,1223,736,818,1001,1005,600,2777,2606,5383
HY257,Uzbekistan Airways,TAS,UZB,FCO,ITA,O,O,O,완료,,130,48,52,30,4,4,4,4,5,4,12,13,25,5,4,5,3,8,10,14,21,35,6,8,9,4,4,5,23,13,36,9,8,4,4,5,4,21,13,34,26218,9568,10850,5800,948,931,988,748,926,742,2867,2416,5283,1172,748,1007,644,1520,1968,2927,4132,7059,1100,1520,1943,817,748,1063,4563,2628,7191,1766,1400,891,828,1046,754,4057,2628,6685
HY271,Uzbekistan Airways,TAS,UZB,IST,TUR,O,O,O,완료,,389,121,198,70,17,17,16,12,12,12,50,36,86,19,17,18,14,15,17,54,46,100,18,17,18,17,18,18,53,53,106,17,17,17,16,17,13,51,46,97,93628,28090,47911,17627,3988,4005,3732,2998,3031,3079,11725,9108,20833,4586,4023,4359,3523,3756,4238,12968,11517,24485,4182,4015,4063,4002,4375,4534,12260,12911,25171,3981,3925,3936,4050,3971,3276,11842,11297,23139
HY273,Uzbekistan Airways,TAS,UZB,IST,TUR,O,O,O,완료,,343,92,163,88,13,13,12,17,18,16,38,51,89,12,13,12,17,16,21,37,54,91,12,14,13,13,13,13,39,39,78,13,14,13,14,14,17,40,45,85,85350,22847,40844,21659,3309,3292,3042,4107,4334,3914,9643,12355,21998,3116,3258,2977,4106,3958,5347,9351,13411,22762,3083,3537,2862,3205,3361,3273,9482,9839,19321,3267,3573,3216,3437,3608,4168,10056,11213,21269
HY275,Uzbekistan Airways,SKD,UZB,IST,TUR,O,O,O,완료,,59,0,16,43,0,0,0,8,8,8,0,24,24,0,0,0,9,9,9,0,27,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,8,8,9960,0,2730,7230,0,0,0,1342,1336,1348,0,4026,4026,0,0,0,1510,1550,1486,0,4546,4546,0,0,0,0,0,0,0,0,0,0,0,0,0,184,1204,0,1388,1388
HY301,Uzbekistan Airways,TAS,UZB,TLV,ISR,O,O,O,완료,,207,61,104,42,9,9,8,8,8,8,26,24,50,9,8,9,9,9,8,26,26,52,9,8,9,9,9,9,26,27,53,9,9,8,8,9,9,26,26,52,44698,13208,22001,9489,2069,1970,1680,1530,1508,1685,5719,4723,10442,1872,1815,1607,2046,2257,1993,5294,6296,11590,1829,1804,2012,1703,2040,2107,5645,5850,11495,1805,2215,1474,1853,2143,1681,5494,5677,11171
HY303,Uzbekistan Airways,TAS,UZB,TLV,ISR,O,O,O,완료,,134,39,69,26,6,8,4,9,9,4,18,22,40,4,4,5,4,4,5,13,13,26,3,9,9,4,9,9,21,22,43,4,3,5,4,5,4,12,13,25,27715,7976,13983,5756,996,1392,890,1946,1544,984,3278,4474,7752,697,987,750,988,1005,1235,2434,3228,5662,490,2126,1852,794,1932,1875,4468,4601,9069,890,741,881,985,1135,600,2512,2720,5232
